ID Intervenant,ID Client,geometry_intervenant,Permis,geometry_client,distance,duration
78007018,297413132,POINT (1.351054 48.689927),1.0,POINT (1.5170344 48.6386578),21.2 km,21 mins
856089133,297413132,POINT (1.5230773 48.6454179),0.0,POINT (1.5170344 48.6386578),1.7 km,7 mins
842621873,297413132,POINT (1.3798422 48.728863),1.0,POINT (1.5170344 48.6386578),17.5 km,24 mins
838320706,297413132,POINT (1.3919715 48.7385156),1.0,POINT (1.5170344 48.6386578),26.1 km,24 mins
776399834,297413132,POINT (1.3414973 48.7272205),1.0,POINT (1.5170344 48.6386578),25.9 km,25 mins
854577575,297413132,POINT (1.3579211 48.7447023),0.0,POINT (1.5170344 48.6386578),21.7 km,1 hour 13 mins
648993440,297413132,POINT (1.2410824 48.7613818),1.0,POINT (1.5170344 48.6386578),35.2 km,32 mins
888888888,297413132,POINT (1.3796637 48.7209265),1.0,POINT (1.5170344 48.6386578),23.8 km,22 mins
480302361,297413132,POINT (1.3827051 48.7302065),1.0,POINT (1.5170344 48.6386578),17.2 km,24 mins
710283561,297413132,POINT (1.374591 48.7325587),1.0,POINT (1.5170344 48.6386578),26.2 km,24 mins
810259688,297413132,POINT (1.356134 48.711115),0.0,POINT (1.5170344 48.6386578),19.6 km,1 hour 4 mins
764144581,297413132,POINT (1.5004603 48.6603812),1.0,POINT (1.5170344 48.6386578),4.8 km,8 mins
78007874,297413132,POINT (1.3803568 48.7389345),1.0,POINT (1.5170344 48.6386578),26.0 km,24 mins
746414886,297413132,POINT (1.1976441 48.7694552),1.0,POINT (1.5170344 48.6386578),38.5 km,39 mins
1452747150,297413132,POINT (1.2531719 48.8432071),0.0,POINT (1.5170344 48.6386578),37.2 km,2 hours 0 mins
78005437,297413132,POINT (1.3562779 48.712418),1.0,POINT (1.5170344 48.6386578),22.5 km,20 mins
213237245,297413132,POINT (1.2411202 48.7632262),1.0,POINT (1.5170344 48.6386578),35.4 km,33 mins
609468992,297413132,POINT (1.2325806 48.6405554),1.0,POINT (1.5170344 48.6386578),26.9 km,28 mins
818696864,297413132,POINT (1.3579211 48.7447023),1.0,POINT (1.5170344 48.6386578),27.7 km,28 mins
813991780,297413132,POINT (1.0731951 48.6927148),1.0,POINT (1.5170344 48.6386578),46.4 km,43 mins
739888851,297413132,POINT (1.303906 48.75186),1.0,POINT (1.5170344 48.6386578),30.5 km,29 mins
78012267,297413132,POINT (1.3719853 48.7292064),1.0,POINT (1.5170344 48.6386578),23.8 km,24 mins
700168298,297413132,POINT (1.210611 48.7580989),1.0,POINT (1.5170344 48.6386578),37.3 km,35 mins
162858075,607763952,POINT (1.3746477 48.7222691),1.0,POINT (1.4212087 48.7484748),7.9 km,12 mins
78007018,607763952,POINT (1.351054 48.689927),1.0,POINT (1.4212087 48.7484748),11.2 km,15 mins
856089133,607763952,POINT (1.5230773 48.6454179),0.0,POINT (1.4212087 48.7484748),15.8 km,52 mins
842621873,607763952,POINT (1.3798422 48.728863),1.0,POINT (1.4212087 48.7484748),5.1 km,10 mins
838320706,607763952,POINT (1.3919715 48.7385156),1.0,POINT (1.4212087 48.7484748),3.9 km,7 mins
776399834,607763952,POINT (1.3414973 48.7272205),1.0,POINT (1.4212087 48.7484748),8.5 km,13 mins
854577575,607763952,POINT (1.3579211 48.7447023),0.0,POINT (1.4212087 48.7484748),6.5 km,23 mins
648993440,607763952,POINT (1.2410824 48.7613818),1.0,POINT (1.4212087 48.7484748),14.9 km,16 mins
888888888,607763952,POINT (1.3796637 48.7209265),1.0,POINT (1.4212087 48.7484748),6.2 km,11 mins
480302361,607763952,POINT (1.3827051 48.7302065),1.0,POINT (1.4212087 48.7484748),5.0 km,10 mins
710283561,607763952,POINT (1.374591 48.7325587),1.0,POINT (1.4212087 48.7484748),5.1 km,9 mins
810259688,607763952,POINT (1.356134 48.711115),0.0,POINT (1.4212087 48.7484748),8.8 km,30 mins
764144581,607763952,POINT (1.5004603 48.6603812),1.0,POINT (1.4212087 48.7484748),15.1 km,18 mins
78007874,607763952,POINT (1.3803568 48.7389345),1.0,POINT (1.4212087 48.7484748),3.9 km,7 mins
746414886,607763952,POINT (1.1976441 48.7694552),1.0,POINT (1.4212087 48.7484748),18.2 km,22 mins
1452747150,607763952,POINT (1.2531719 48.8432071),0.0,POINT (1.4212087 48.7484748),20.4 km,1 hour 7 mins
78005437,607763952,POINT (1.3562779 48.712418),1.0,POINT (1.4212087 48.7484748),8.4 km,11 mins
213237245,607763952,POINT (1.2411202 48.7632262),1.0,POINT (1.4212087 48.7484748),15.2 km,16 mins
609468992,607763952,POINT (1.2325806 48.6405554),1.0,POINT (1.4212087 48.7484748),21.8 km,24 mins
818696864,607763952,POINT (1.3579211 48.7447023),1.0,POINT (1.4212087 48.7484748),6.0 km,9 mins
813991780,607763952,POINT (1.0731951 48.6927148),1.0,POINT (1.4212087 48.7484748),29.2 km,30 mins
739888851,607763952,POINT (1.303906 48.75186),1.0,POINT (1.4212087 48.7484748),10.2 km,13 mins
78012267,607763952,POINT (1.3719853 48.7292064),1.0,POINT (1.4212087 48.7484748),5.5 km,10 mins
700168298,607763952,POINT (1.210611 48.7580989),1.0,POINT (1.4212087 48.7484748),17.0 km,19 mins
162858075,481413999,POINT (1.3746477 48.7222691),1.0,POINT (1.4167695 48.6649744),9.7 km,14 mins
78007018,481413999,POINT (1.351054 48.689927),1.0,POINT (1.4167695 48.6649744),7.2 km,11 mins
856089133,481413999,POINT (1.5230773 48.6454179),0.0,POINT (1.4167695 48.6649744),10.1 km,38 mins
842621873,481413999,POINT (1.3798422 48.728863),1.0,POINT (1.4167695 48.6649744),10.5 km,15 mins
838320706,481413999,POINT (1.3919715 48.7385156),1.0,POINT (1.4167695 48.6649744),12.6 km,15 mins
776399834,481413999,POINT (1.3414973 48.7272205),1.0,POINT (1.4167695 48.6649744),12.4 km,16 mins
854577575,481413999,POINT (1.3579211 48.7447023),0.0,POINT (1.4167695 48.6649744),12.1 km,43 mins
648993440,481413999,POINT (1.2410824 48.7613818),1.0,POINT (1.4167695 48.6649744),21.6 km,23 mins
888888888,481413999,POINT (1.3796637 48.7209265),1.0,POINT (1.4167695 48.6649744),9.6 km,13 mins
480302361,481413999,POINT (1.3827051 48.7302065),1.0,POINT (1.4167695 48.6649744),10.2 km,16 mins
710283561,481413999,POINT (1.374591 48.7325587),1.0,POINT (1.4167695 48.6649744),12.7 km,15 mins
810259688,481413999,POINT (1.356134 48.711115),0.0,POINT (1.4167695 48.6649744),9.3 km,30 mins
764144581,481413999,POINT (1.5004603 48.6603812),1.0,POINT (1.4167695 48.6649744),7.9 km,11 mins
78007874,481413999,POINT (1.3803568 48.7389345),1.0,POINT (1.4167695 48.6649744),12.5 km,15 mins
746414886,481413999,POINT (1.1976441 48.7694552),1.0,POINT (1.4167695 48.6649744),24.9 km,29 mins
1452747150,481413999,POINT (1.2531719 48.8432071),0.0,POINT (1.4167695 48.6649744),31.6 km,1 hour 44 mins
78005437,481413999,POINT (1.3562779 48.712418),1.0,POINT (1.4167695 48.6649744),9.0 km,11 mins
213237245,481413999,POINT (1.2411202 48.7632262),1.0,POINT (1.4167695 48.6649744),21.9 km,24 mins
609468992,481413999,POINT (1.2325806 48.6405554),1.0,POINT (1.4167695 48.6649744),16.7 km,19 mins
818696864,481413999,POINT (1.3579211 48.7447023),1.0,POINT (1.4167695 48.6649744),14.1 km,19 mins
813991780,481413999,POINT (1.0731951 48.6927148),1.0,POINT (1.4167695 48.6649744),32.8 km,34 mins
739888851,481413999,POINT (1.303906 48.75186),1.0,POINT (1.4167695 48.6649744),16.9 km,20 mins
78012267,481413999,POINT (1.3719853 48.7292064),1.0,POINT (1.4167695 48.6649744),10.4 km,15 mins
700168298,481413999,POINT (1.210611 48.7580989),1.0,POINT (1.4167695 48.6649744),23.8 km,26 mins
162858075,712664807,POINT (1.3746477 48.7222691),1.0,POINT (1.370889 48.736134),2.8 km,7 mins
78007018,712664807,POINT (1.351054 48.689927),1.0,POINT (1.370889 48.736134),8.6 km,12 mins
856089133,712664807,POINT (1.5230773 48.6454179),0.0,POINT (1.370889 48.736134),18.6 km,1 hour 2 mins
842621873,712664807,POINT (1.3798422 48.728863),1.0,POINT (1.370889 48.736134),1.2 km,4 mins
838320706,712664807,POINT (1.3919715 48.7385156),1.0,POINT (1.370889 48.736134),2.1 km,5 mins
776399834,712664807,POINT (1.3414973 48.7272205),1.0,POINT (1.370889 48.736134),3.8 km,9 mins
854577575,712664807,POINT (1.3579211 48.7447023),0.0,POINT (1.370889 48.736134),2.4 km,9 mins
648993440,712664807,POINT (1.2410824 48.7613818),1.0,POINT (1.370889 48.736134),14.1 km,16 mins
888888888,712664807,POINT (1.3796637 48.7209265),1.0,POINT (1.370889 48.736134),2.3 km,6 mins
480302361,712664807,POINT (1.3827051 48.7302065),1.0,POINT (1.370889 48.736134),1.3 km,4 mins
710283561,712664807,POINT (1.374591 48.7325587),1.0,POINT (1.370889 48.736134),1.2 km,4 mins
810259688,712664807,POINT (1.356134 48.711115),0.0,POINT (1.370889 48.736134),4.0 km,13 mins
764144581,712664807,POINT (1.5004603 48.6603812),1.0,POINT (1.370889 48.736134),14.6 km,19 mins
78007874,712664807,POINT (1.3803568 48.7389345),1.0,POINT (1.370889 48.736134),0.9 km,3 mins
746414886,712664807,POINT (1.1976441 48.7694552),1.0,POINT (1.370889 48.736134),17.4 km,23 mins
1452747150,712664807,POINT (1.2531719 48.8432071),0.0,POINT (1.370889 48.736134),20.3 km,1 hour 4 mins
78005437,712664807,POINT (1.3562779 48.712418),1.0,POINT (1.370889 48.736134),3.4 km,7 mins
213237245,712664807,POINT (1.2411202 48.7632262),1.0,POINT (1.370889 48.736134),14.4 km,17 mins
609468992,712664807,POINT (1.2325806 48.6405554),1.0,POINT (1.370889 48.736134),19.2 km,20 mins
818696864,712664807,POINT (1.3579211 48.7447023),1.0,POINT (1.370889 48.736134),5.2 km,10 mins
813991780,712664807,POINT (1.0731951 48.6927148),1.0,POINT (1.370889 48.736134),24.6 km,28 mins
739888851,712664807,POINT (1.303906 48.75186),1.0,POINT (1.370889 48.736134),9.4 km,13 mins
78012267,712664807,POINT (1.3719853 48.7292064),1.0,POINT (1.370889 48.736134),1.2 km,4 mins
700168298,712664807,POINT (1.210611 48.7580989),1.0,POINT (1.370889 48.736134),16.2 km,19 mins
162858075,569769242,POINT (1.3746477 48.7222691),1.0,POINT (1.3677647 48.7253435),1.2 km,3 mins
78007018,569769242,POINT (1.351054 48.689927),1.0,POINT (1.3677647 48.7253435),4.8 km,8 mins
856089133,569769242,POINT (1.5230773 48.6454179),0.0,POINT (1.3677647 48.7253435),18.1 km,1 hour 2 mins
842621873,569769242,POINT (1.3798422 48.728863),1.0,POINT (1.3677647 48.7253435),1.2 km,3 mins
838320706,569769242,POINT (1.3919715 48.7385156),1.0,POINT (1.3677647 48.7253435),3.2 km,6 mins
776399834,569769242,POINT (1.3414973 48.7272205),1.0,POINT (1.3677647 48.7253435),3.5 km,8 mins
854577575,569769242,POINT (1.3579211 48.7447023),0.0,POINT (1.3677647 48.7253435),3.0 km,14 mins
648993440,569769242,POINT (1.2410824 48.7613818),1.0,POINT (1.3677647 48.7253435),12.8 km,15 mins
888888888,569769242,POINT (1.3796637 48.7209265),1.0,POINT (1.3677647 48.7253435),1.2 km,3 mins
480302361,569769242,POINT (1.3827051 48.7302065),1.0,POINT (1.3677647 48.7253435),1.5 km,5 mins
710283561,569769242,POINT (1.374591 48.7325587),1.0,POINT (1.3677647 48.7253435),1.2 km,3 mins
810259688,569769242,POINT (1.356134 48.711115),0.0,POINT (1.3677647 48.7253435),2.7 km,8 mins
764144581,569769242,POINT (1.5004603 48.6603812),1.0,POINT (1.3677647 48.7253435),13.9 km,18 mins
78007874,569769242,POINT (1.3803568 48.7389345),1.0,POINT (1.3677647 48.7253435),2.2 km,5 mins
746414886,569769242,POINT (1.1976441 48.7694552),1.0,POINT (1.3677647 48.7253435),16.0 km,22 mins
1452747150,569769242,POINT (1.2531719 48.8432071),0.0,POINT (1.3677647 48.7253435),20.4 km,1 hour 13 mins
78005437,569769242,POINT (1.3562779 48.712418),1.0,POINT (1.3677647 48.7253435),2.0 km,4 mins
213237245,569769242,POINT (1.2411202 48.7632262),1.0,POINT (1.3677647 48.7253435),13.0 km,16 mins
609468992,569769242,POINT (1.2325806 48.6405554),1.0,POINT (1.3677647 48.7253435),15.4 km,16 mins
818696864,569769242,POINT (1.3579211 48.7447023),1.0,POINT (1.3677647 48.7253435),3.8 km,10 mins
813991780,569769242,POINT (1.0731951 48.6927148),1.0,POINT (1.3677647 48.7253435),24.3 km,27 mins
739888851,569769242,POINT (1.303906 48.75186),1.0,POINT (1.3677647 48.7253435),8.0 km,12 mins
78012267,569769242,POINT (1.3719853 48.7292064),1.0,POINT (1.3677647 48.7253435),0.7 km,2 mins
700168298,569769242,POINT (1.210611 48.7580989),1.0,POINT (1.3677647 48.7253435),14.9 km,18 mins
162858075,584983158,POINT (1.3746477 48.7222691),1.0,POINT (1.2833024 48.7316474),10.2 km,14 mins
78007018,584983158,POINT (1.351054 48.689927),1.0,POINT (1.2833024 48.7316474),7.8 km,12 mins
856089133,584983158,POINT (1.5230773 48.6454179),0.0,POINT (1.2833024 48.7316474),24.4 km,1 hour 23 mins
842621873,584983158,POINT (1.3798422 48.728863),1.0,POINT (1.2833024 48.7316474),8.4 km,14 mins
838320706,584983158,POINT (1.3919715 48.7385156),1.0,POINT (1.2833024 48.7316474),10.4 km,12 mins
776399834,584983158,POINT (1.3414973 48.7272205),1.0,POINT (1.2833024 48.7316474),5.5 km,8 mins
854577575,584983158,POINT (1.3579211 48.7447023),0.0,POINT (1.2833024 48.7316474),7.5 km,24 mins
648993440,584983158,POINT (1.2410824 48.7613818),1.0,POINT (1.2833024 48.7316474),6.1 km,7 mins
888888888,584983158,POINT (1.3796637 48.7209265),1.0,POINT (1.2833024 48.7316474),10.1 km,13 mins
480302361,584983158,POINT (1.3827051 48.7302065),1.0,POINT (1.2833024 48.7316474),8.5 km,14 mins
710283561,584983158,POINT (1.374591 48.7325587),1.0,POINT (1.2833024 48.7316474),7.9 km,12 mins
810259688,584983158,POINT (1.356134 48.711115),0.0,POINT (1.2833024 48.7316474),8.1 km,27 mins
764144581,584983158,POINT (1.5004603 48.6603812),1.0,POINT (1.2833024 48.7316474),25.6 km,27 mins
78007874,584983158,POINT (1.3803568 48.7389345),1.0,POINT (1.2833024 48.7316474),10.5 km,12 mins
746414886,584983158,POINT (1.1976441 48.7694552),1.0,POINT (1.2833024 48.7316474),9.4 km,13 mins
1452747150,584983158,POINT (1.2531719 48.8432071),0.0,POINT (1.2833024 48.7316474),15.3 km,51 mins
78005437,584983158,POINT (1.3562779 48.712418),1.0,POINT (1.2833024 48.7316474),8.2 km,10 mins
213237245,584983158,POINT (1.2411202 48.7632262),1.0,POINT (1.2833024 48.7316474),6.3 km,8 mins
609468992,584983158,POINT (1.2325806 48.6405554),1.0,POINT (1.2833024 48.7316474),16.7 km,18 mins
818696864,584983158,POINT (1.3579211 48.7447023),1.0,POINT (1.2833024 48.7316474),7.9 km,11 mins
813991780,584983158,POINT (1.0731951 48.6927148),1.0,POINT (1.2833024 48.7316474),19.9 km,19 mins
739888851,584983158,POINT (1.303906 48.75186),1.0,POINT (1.2833024 48.7316474),3.2 km,5 mins
78012267,584983158,POINT (1.3719853 48.7292064),1.0,POINT (1.2833024 48.7316474),7.9 km,13 mins
700168298,584983158,POINT (1.210611 48.7580989),1.0,POINT (1.2833024 48.7316474),8.2 km,10 mins
162858075,793803218,POINT (1.3746477 48.7222691),1.0,POINT (1.3505018 48.7380023),4.2 km,10 mins
78007018,793803218,POINT (1.351054 48.689927),1.0,POINT (1.3505018 48.7380023),7.2 km,10 mins
856089133,793803218,POINT (1.5230773 48.6454179),0.0,POINT (1.3505018 48.7380023),20.3 km,1 hour 10 mins
842621873,793803218,POINT (1.3798422 48.728863),1.0,POINT (1.3505018 48.7380023),3.7 km,9 mins
838320706,793803218,POINT (1.3919715 48.7385156),1.0,POINT (1.3505018 48.7380023),4.0 km,10 mins
776399834,793803218,POINT (1.3414973 48.7272205),1.0,POINT (1.3505018 48.7380023),2.0 km,6 mins
854577575,793803218,POINT (1.3579211 48.7447023),0.0,POINT (1.3505018 48.7380023),1.6 km,6 mins
648993440,793803218,POINT (1.2410824 48.7613818),1.0,POINT (1.3505018 48.7380023),10.0 km,11 mins
888888888,793803218,POINT (1.3796637 48.7209265),1.0,POINT (1.3505018 48.7380023),4.1 km,9 mins
480302361,793803218,POINT (1.3827051 48.7302065),1.0,POINT (1.3505018 48.7380023),3.7 km,9 mins
710283561,793803218,POINT (1.374591 48.7325587),1.0,POINT (1.3505018 48.7380023),3.2 km,7 mins
810259688,793803218,POINT (1.356134 48.711115),0.0,POINT (1.3505018 48.7380023),5.5 km,21 mins
764144581,793803218,POINT (1.5004603 48.6603812),1.0,POINT (1.3505018 48.7380023),21.8 km,23 mins
78007874,793803218,POINT (1.3803568 48.7389345),1.0,POINT (1.3505018 48.7380023),3.2 km,8 mins
746414886,793803218,POINT (1.1976441 48.7694552),1.0,POINT (1.3505018 48.7380023),13.3 km,17 mins
1452747150,793803218,POINT (1.2531719 48.8432071),0.0,POINT (1.3505018 48.7380023),16.8 km,57 mins
78005437,793803218,POINT (1.3562779 48.712418),1.0,POINT (1.3505018 48.7380023),4.3 km,6 mins
213237245,793803218,POINT (1.2411202 48.7632262),1.0,POINT (1.3505018 48.7380023),10.3 km,11 mins
609468992,793803218,POINT (1.2325806 48.6405554),1.0,POINT (1.3505018 48.7380023),17.8 km,19 mins
818696864,793803218,POINT (1.3579211 48.7447023),1.0,POINT (1.3505018 48.7380023),2.0 km,6 mins
813991780,793803218,POINT (1.0731951 48.6927148),1.0,POINT (1.3505018 48.7380023),23.0 km,24 mins
739888851,793803218,POINT (1.303906 48.75186),1.0,POINT (1.3505018 48.7380023),5.3 km,8 mins
78012267,793803218,POINT (1.3719853 48.7292064),1.0,POINT (1.3505018 48.7380023),3.1 km,7 mins
700168298,793803218,POINT (1.210611 48.7580989),1.0,POINT (1.3505018 48.7380023),12.1 km,14 mins
162858075,772073740,POINT (1.3746477 48.7222691),1.0,POINT (1.5335032 48.7169867),19.5 km,20 mins
78007018,772073740,POINT (1.351054 48.689927),1.0,POINT (1.5335032 48.7169867),22.9 km,23 mins
856089133,772073740,POINT (1.5230773 48.6454179),0.0,POINT (1.5335032 48.7169867),10.5 km,39 mins
842621873,772073740,POINT (1.3798422 48.728863),1.0,POINT (1.5335032 48.7169867),16.7 km,17 mins
838320706,772073740,POINT (1.3919715 48.7385156),1.0,POINT (1.5335032 48.7169867),15.5 km,15 mins
776399834,772073740,POINT (1.3414973 48.7272205),1.0,POINT (1.5335032 48.7169867),20.1 km,21 mins
854577575,772073740,POINT (1.3579211 48.7447023),0.0,POINT (1.5335032 48.7169867),16.3 km,56 mins
648993440,772073740,POINT (1.2410824 48.7613818),1.0,POINT (1.5335032 48.7169867),26.6 km,24 mins
888888888,772073740,POINT (1.3796637 48.7209265),1.0,POINT (1.5335032 48.7169867),17.7 km,19 mins
480302361,772073740,POINT (1.3827051 48.7302065),1.0,POINT (1.5335032 48.7169867),16.6 km,17 mins
710283561,772073740,POINT (1.374591 48.7325587),1.0,POINT (1.5335032 48.7169867),16.7 km,17 mins
810259688,772073740,POINT (1.356134 48.711115),0.0,POINT (1.5335032 48.7169867),16.2 km,56 mins
764144581,772073740,POINT (1.5004603 48.6603812),1.0,POINT (1.5335032 48.7169867),9.2 km,12 mins
78007874,772073740,POINT (1.3803568 48.7389345),1.0,POINT (1.5335032 48.7169867),15.6 km,15 mins
746414886,772073740,POINT (1.1976441 48.7694552),1.0,POINT (1.5335032 48.7169867),29.8 km,30 mins
1452747150,772073740,POINT (1.2531719 48.8432071),0.0,POINT (1.5335032 48.7169867),30.6 km,1 hour 42 mins
78005437,772073740,POINT (1.3562779 48.712418),1.0,POINT (1.5335032 48.7169867),20.0 km,19 mins
213237245,772073740,POINT (1.2411202 48.7632262),1.0,POINT (1.5335032 48.7169867),26.8 km,24 mins
609468992,772073740,POINT (1.2325806 48.6405554),1.0,POINT (1.5335032 48.7169867),33.5 km,32 mins
818696864,772073740,POINT (1.3579211 48.7447023),1.0,POINT (1.5335032 48.7169867),17.6 km,17 mins
813991780,772073740,POINT (1.0731951 48.6927148),1.0,POINT (1.5335032 48.7169867),40.9 km,38 mins
739888851,772073740,POINT (1.303906 48.75186),1.0,POINT (1.5335032 48.7169867),21.8 km,21 mins
78012267,772073740,POINT (1.3719853 48.7292064),1.0,POINT (1.5335032 48.7169867),17.2 km,18 mins
700168298,772073740,POINT (1.210611 48.7580989),1.0,POINT (1.5335032 48.7169867),28.7 km,27 mins
162858075,728081901,POINT (1.3746477 48.7222691),1.0,POINT (1.2023007 48.7573959),20.1 km,25 mins
78007018,728081901,POINT (1.351054 48.689927),1.0,POINT (1.2023007 48.7573959),20.9 km,26 mins
856089133,728081901,POINT (1.5230773 48.6454179),0.0,POINT (1.2023007 48.7573959),33.9 km,1 hour 53 mins
842621873,728081901,POINT (1.3798422 48.728863),1.0,POINT (1.2023007 48.7573959),18.1 km,25 mins
838320706,728081901,POINT (1.3919715 48.7385156),1.0,POINT (1.2023007 48.7573959),17.9 km,22 mins
776399834,728081901,POINT (1.3414973 48.7272205),1.0,POINT (1.2023007 48.7573959),15.8 km,21 mins
854577575,728081901,POINT (1.3579211 48.7447023),0.0,POINT (1.2023007 48.7573959),17.1 km,54 mins
648993440,728081901,POINT (1.2410824 48.7613818),1.0,POINT (1.2023007 48.7573959),5.0 km,9 mins
888888888,728081901,POINT (1.3796637 48.7209265),1.0,POINT (1.2023007 48.7573959),20.0 km,25 mins
480302361,728081901,POINT (1.3827051 48.7302065),1.0,POINT (1.2023007 48.7573959),19.0 km,25 mins
710283561,728081901,POINT (1.374591 48.7325587),1.0,POINT (1.2023007 48.7573959),17.7 km,24 mins
810259688,728081901,POINT (1.356134 48.711115),0.0,POINT (1.2023007 48.7573959),17.6 km,57 mins
764144581,728081901,POINT (1.5004603 48.6603812),1.0,POINT (1.2023007 48.7573959),31.2 km,38 mins
78007874,728081901,POINT (1.3803568 48.7389345),1.0,POINT (1.2023007 48.7573959),18.0 km,22 mins
746414886,728081901,POINT (1.1976441 48.7694552),1.0,POINT (1.2023007 48.7573959),2.1 km,4 mins
1452747150,728081901,POINT (1.2531719 48.8432071),0.0,POINT (1.2023007 48.7573959),14.6 km,48 mins
78005437,728081901,POINT (1.3562779 48.712418),1.0,POINT (1.2023007 48.7573959),18.1 km,22 mins
213237245,728081901,POINT (1.2411202 48.7632262),1.0,POINT (1.2023007 48.7573959),5.1 km,9 mins
609468992,728081901,POINT (1.2325806 48.6405554),1.0,POINT (1.2023007 48.7573959),17.5 km,20 mins
818696864,728081901,POINT (1.3579211 48.7447023),1.0,POINT (1.2023007 48.7573959),15.4 km,21 mins
