ID Client 1,ID Client 2,geometry_client_1,geometry_client_2,distance_car,duration_car,distance_bike,duration_bike
78691334,78867322,POINT (1.333307 48.705077),POINT (1.3750785 48.7210831),5330,535,4589,1160
559475456,560575760,POINT (1.3756893 48.7210523),POINT (1.4349048 48.8507847),18755,1223,18991,3717
559277088,560575760,POINT (1.3756893 48.7210523),POINT (1.4349048 48.8507847),18755,1223,18991,3717
87852633,560575760,POINT (1.4987735 48.691944),POINT (1.4349048 48.8507847),22651,1453,21205,4033
243033408,560575760,POINT (1.332848 48.726393),POINT (1.4349048 48.8507847),21179,1383,22940,4560
817127257,560575760,POINT (1.3833051 48.7249427),POINT (1.4349048 48.8507847),16760,1199,18456,3587
480337694,560575760,POINT (1.3390499 48.7297346),POINT (1.4349048 48.8507847),20806,1421,22472,4485
87274454,560575760,POINT (1.465217 48.6745197),POINT (1.4349048 48.8507847),23112,1514,22028,4299
541258495,560575760,POINT (1.2034312 48.771986),POINT (1.4349048 48.8507847),22017,1586,23206,4796
522099746,560575760,POINT (1.3745039 48.7290588),POINT (1.4349048 48.8507847),16716,1131,18460,3707
192451998,560575760,POINT (1.3327037 48.7263435),POINT (1.4349048 48.8507847),21190,1384,22938,4560
552306887,560575760,POINT (1.3748625 48.7296135),POINT (1.4349048 48.8507847),16654,1122,18398,3699
803656603,560575760,POINT (1.3819999 48.7236),POINT (1.4349048 48.8507847),16883,1200,18311,3593
446362468,560575760,POINT (1.436412 48.7251381),POINT (1.4349048 48.8507847),15882,1086,15812,2953
213156949,560575760,POINT (1.3400246 48.7286767),POINT (1.4349048 48.8507847),20837,1423,21410,4223
867813356,560575760,POINT (1.2796346 48.6692689),POINT (1.4349048 48.8507847),29853,1831,31413,5960
658302934,560575760,POINT (1.3825654 48.7399113),POINT (1.4349048 48.8507847),15116,943,16567,3347
78899980,560575760,POINT (1.3760534 48.7188515),POINT (1.4349048 48.8507847),18325,1175,19129,3717
197274024,560575760,POINT (1.3616833 48.7136486),POINT (1.4349048 48.8507847),19635,1249,22693,4668
466678534,560575760,POINT (1.421348 48.7471879),POINT (1.4349048 48.8507847),12919,890,13145,2558
658187452,560575760,POINT (1.3386537 48.7258805),POINT (1.4349048 48.8507847),21544,1466,22873,4557
522610892,560575760,POINT (1.3680115 48.7386889),POINT (1.4349048 48.8507847),15693,1093,19847,4112
530138806,560575760,POINT (1.3463394 48.7384591),POINT (1.4349048 48.8507847),19982,1296,20415,4099
78691334,560575760,POINT (1.333307 48.705077),POINT (1.4349048 48.8507847),22370,1528,23856,4989
78867322,560575760,POINT (1.3750785 48.7210831),POINT (1.4349048 48.8507847),18724,1248,19043,3752
559475456,88588548,POINT (1.3756893 48.7210523),POINT (1.3501338 48.7386408),6326,570,4307,1106
559277088,88588548,POINT (1.3756893 48.7210523),POINT (1.3501338 48.7386408),6326,570,4307,1106
87852633,88588548,POINT (1.4987735 48.691944),POINT (1.3501338 48.7386408),18588,1403,16306,3340
243033408,88588548,POINT (1.332848 48.726393),POINT (1.3501338 48.7386408),2516,340,2550,527
817127257,88588548,POINT (1.3833051 48.7249427),POINT (1.3501338 48.7386408),4648,641,3911,1012
480337694,88588548,POINT (1.3390499 48.7297346),POINT (1.3501338 48.7386408),2144,378,2144,434
87274454,88588548,POINT (1.465217 48.6745197),POINT (1.3501338 48.7386408),19085,1245,14550,3168
541258495,88588548,POINT (1.2034312 48.771986),POINT (1.3501338 48.7386408),13266,1048,16119,3296
522099746,88588548,POINT (1.3745039 48.7290588),POINT (1.3501338 48.7386408),3782,527,3775,1004
192451998,88588548,POINT (1.3327037 48.7263435),POINT (1.3501338 48.7386408),2527,341,2548,527
552306887,88588548,POINT (1.3748625 48.7296135),POINT (1.3501338 48.7386408),3720,518,3765,1013
803656603,88588548,POINT (1.3819999 48.7236),POINT (1.3501338 48.7386408),4771,642,3644,1032
446362468,88588548,POINT (1.436412 48.7251381),POINT (1.3501338 48.7386408),11088,1004,8536,1934
213156949,88588548,POINT (1.3400246 48.7286767),POINT (1.3501338 48.7386408),2174,379,2174,434
867813356,88588548,POINT (1.2796346 48.6692689),POINT (1.3501338 48.7386408),10667,797,12537,2296
658302934,88588548,POINT (1.3825654 48.7399113),POINT (1.3501338 48.7386408),2818,522,2818,822
78899980,88588548,POINT (1.3760534 48.7188515),POINT (1.3501338 48.7386408),5895,522,4513,1165
197274024,88588548,POINT (1.3616833 48.7136486),POINT (1.3501338 48.7386408),4481,423,4880,1141
466678534,88588548,POINT (1.421348 48.7471879),POINT (1.3501338 48.7386408),7372,661,6348,1514
658187452,88588548,POINT (1.3386537 48.7258805),POINT (1.3501338 48.7386408),2882,422,2793,535
522610892,88588548,POINT (1.3680115 48.7386889),POINT (1.3501338 48.7386408),1638,365,1638,516
530138806,88588548,POINT (1.3463394 48.7384591),POINT (1.3501338 48.7386408),527,134,527,86
78691334,88588548,POINT (1.333307 48.705077),POINT (1.3501338 48.7386408),5264,532,5848,1378
78867322,88588548,POINT (1.3750785 48.7210831),POINT (1.3501338 48.7386408),6294,595,4275,1132
560575760,88588548,POINT (1.4349048 48.8507847),POINT (1.3501338 48.7386408),18502,1263,19857,4247
559475456,458296232,POINT (1.3756893 48.7210523),POINT (1.4188566 48.7488812),7123,588,6174,1234
559277088,458296232,POINT (1.3756893 48.7210523),POINT (1.4188566 48.7488812),7123,588,6174,1234
87852633,458296232,POINT (1.4987735 48.691944),POINT (1.4188566 48.7488812),11748,885,9649,1935
243033408,458296232,POINT (1.332848 48.726393),POINT (1.4188566 48.7488812),8249,685,8487,1817
817127257,458296232,POINT (1.3833051 48.7249427),POINT (1.4188566 48.7488812),5127,564,5639,1104
480337694,458296232,POINT (1.3390499 48.7297346),POINT (1.4188566 48.7488812),7876,723,8080,1724
87274454,458296232,POINT (1.465217 48.6745197),POINT (1.4188566 48.7488812),10420,932,9859,2009
541258495,458296232,POINT (1.2034312 48.771986),POINT (1.4188566 48.7488812),17789,1263,20770,4019
522099746,458296232,POINT (1.3745039 48.7290588),POINT (1.4188566 48.7488812),5083,496,5644,1224
192451998,458296232,POINT (1.3327037 48.7263435),POINT (1.4188566 48.7488812),8260,686,8484,1817
552306887,458296232,POINT (1.3748625 48.7296135),POINT (1.4188566 48.7488812),5021,488,5581,1216
803656603,458296232,POINT (1.3819999 48.7236),POINT (1.4188566 48.7488812),5250,565,5494,1110
446362468,458296232,POINT (1.436412 48.7251381),POINT (1.4188566 48.7488812),4227,454,3438,636
213156949,458296232,POINT (1.3400246 48.7286767),POINT (1.4188566 48.7488812),7907,724,8111,1724
867813356,458296232,POINT (1.2796346 48.6692689),POINT (1.4188566 48.7488812),16399,1142,16698,3325
658302934,458296232,POINT (1.3825654 48.7399113),POINT (1.4188566 48.7488812),3356,319,3750,864
78899980,458296232,POINT (1.3760534 48.7188515),POINT (1.4188566 48.7488812),6693,540,6312,1234
197274024,458296232,POINT (1.3616833 48.7136486),POINT (1.4188566 48.7488812),8002,615,7667,1567
466678534,458296232,POINT (1.421348 48.7471879),POINT (1.4188566 48.7488812),328,58,328,75
658187452,458296232,POINT (1.3386537 48.7258805),POINT (1.4188566 48.7488812),8614,767,8746,1810
522610892,458296232,POINT (1.3680115 48.7386889),POINT (1.4188566 48.7488812),6061,593,4748,1113
530138806,458296232,POINT (1.3463394 48.7384591),POINT (1.4188566 48.7488812),7051,597,7313,1684
78691334,458296232,POINT (1.333307 48.705077),POINT (1.4188566 48.7488812),10997,877,9989,2145
78867322,458296232,POINT (1.3750785 48.7210831),POINT (1.4188566 48.7488812),7091,614,6226,1269
560575760,458296232,POINT (1.4349048 48.8507847),POINT (1.4188566 48.7488812),13016,835,12554,2550
88588548,458296232,POINT (1.3501338 48.7386408),POINT (1.4188566 48.7488812),6102,597,6786,1599
559475456,691319767,POINT (1.3756893 48.7210523),POINT (1.3320168 48.7294692),5887,485,4663,1057
559277088,691319767,POINT (1.3756893 48.7210523),POINT (1.3320168 48.7294692),5887,485,4663,1057
87852633,691319767,POINT (1.4987735 48.691944),POINT (1.3320168 48.7294692),18149,1317,17264,3565
243033408,691319767,POINT (1.332848 48.726393),POINT (1.3320168 48.7294692),634,84,668,159
817127257,691319767,POINT (1.3833051 48.7249427),POINT (1.3320168 48.7294692),4859,620,5561,1209
480337694,691319767,POINT (1.3390499 48.7297346),POINT (1.3320168 48.7294692),711,146,752,169
87274454,691319767,POINT (1.465217 48.6745197),POINT (1.3320168 48.7294692),18647,1160,15507,3393
541258495,691319767,POINT (1.2034312 48.771986),POINT (1.3320168 48.7294692),13165,1022,13803,2889
522099746,691319767,POINT (1.3745039 48.7290588),POINT (1.3320168 48.7294692),3993,506,4131,954
192451998,691319767,POINT (1.3327037 48.7263435),POINT (1.3320168 48.7294692),645,85,666,159
552306887,691319767,POINT (1.3748625 48.7296135),POINT (1.3320168 48.7294692),3931,497,4121,964
803656603,691319767,POINT (1.3819999 48.7236),POINT (1.3320168 48.7294692),4982,621,5247,1195
446362468,691319767,POINT (1.436412 48.7251381),POINT (1.3320168 48.7294692),11420,979,10269,2208
213156949,691319767,POINT (1.3400246 48.7286767),POINT (1.3320168 48.7294692),797,151,797,181
867813356,691319767,POINT (1.2796346 48.6692689),POINT (1.3320168 48.7294692),8785,542,8785,1597
658302934,691319767,POINT (1.3825654 48.7399113),POINT (1.3320168 48.7294692),4779,592,4551,1096
78899980,691319767,POINT (1.3760534 48.7188515),POINT (1.3320168 48.7294692),5457,437,4868,1116
197274024,691319767,POINT (1.3616833 48.7136486),POINT (1.3320168 48.7294692),4043,338,3924,910
466678534,691319767,POINT (1.421348 48.7471879),POINT (1.3320168 48.7294692),8427,712,8082,1788
658187452,691319767,POINT (1.3386537 48.7258805),POINT (1.3320168 48.7294692),1000,166,909,195
522610892,691319767,POINT (1.3680115 48.7386889),POINT (1.3320168 48.7294692),3182,470,3372,789
530138806,691319767,POINT (1.3463394 48.7384591),POINT (1.3320168 48.7294692),2190,280,2468,537
78691334,691319767,POINT (1.333307 48.705077),POINT (1.3320168 48.7294692),5126,410,4612,996
78867322,691319767,POINT (1.3750785 48.7210831),POINT (1.3320168 48.7294692),5856,510,4631,1083
560575760,691319767,POINT (1.4349048 48.8507847),POINT (1.3320168 48.7294692),19556,1314,22277,4638
88588548,691319767,POINT (1.3501338 48.7386408),POINT (1.3320168 48.7294692),2508,346,2787,597
458296232,691319767,POINT (1.4188566 48.7488812),POINT (1.3320168 48.7294692),8548,721,8203,1765
559475456,197278699,POINT (1.3756893 48.7210523),POINT (1.2355952 48.5868825),20174,1195,22164,4638
559277088,197278699,POINT (1.3756893 48.7210523),POINT (1.2355952 48.5868825),20174,1195,22164,4638
87852633,197278699,POINT (1.4987735 48.691944),POINT (1.2355952 48.5868825),26300,1768,25593,5069
243033408,197278699,POINT (1.332848 48.726393),POINT (1.2355952 48.5868825),20309,1185,21457,4328
817127257,197278699,POINT (1.3833051 48.7249427),POINT (1.2355952 48.5868825),20860,1324,23899,4754
480337694,197278699,POINT (1.3390499 48.7297346),POINT (1.2355952 48.5868825),21494,1350,24690,4869
87274454,197278699,POINT (1.465217 48.6745197),POINT (1.2355952 48.5868825),22200,1494,21797,4377
541258495,197278699,POINT (1.2034312 48.771986),POINT (1.2355952 48.5868825),25170,1626,25637,5102
522099746,197278699,POINT (1.3745039 48.7290588),POINT (1.2355952 48.5868825),20481,1330,22805,4747
192451998,197278699,POINT (1.3327037 48.7263435),POINT (1.2355952 48.5868825),20298,1184,21454,4327
552306887,197278699,POINT (1.3748625 48.7296135),POINT (1.2355952 48.5868825),20727,1340,22864,4757
803656603,197278699,POINT (1.3819999 48.7236),POINT (1.2355952 48.5868825),20678,1298,22891,4822
446362468,197278699,POINT (1.436412 48.7251381),POINT (1.2355952 48.5868825),25707,1689,26018,5291
213156949,197278699,POINT (1.3400246 48.7286767),POINT (1.2355952 48.5868825),20995,1314,24776,4878
867813356,197278699,POINT (1.2796346 48.6692689),POINT (1.2355952 48.5868825),12337,748,13361,2778
658302934,197278699,POINT (1.3825654 48.7399113),POINT (1.2355952 48.5868825),22997,1380,24340,5087
78899980,197278699,POINT (1.3760534 48.7188515),POINT (1.2355952 48.5868825),19744,1147,22068,4512
197274024,197278699,POINT (1.3616833 48.7136486),POINT (1.2355952 48.5868825),18330,1048,20654,4229
466678534,197278699,POINT (1.421348 48.7471879),POINT (1.2355952 48.5868825),25139,1619,27182,5607
658187452,197278699,POINT (1.3386537 48.7258805),POINT (1.2355952 48.5868825),20908,1286,21932,4410
522610892,197278699,POINT (1.3680115 48.7386889),POINT (1.2355952 48.5868825),22134,1491,23587,4979
530138806,197278699,POINT (1.3463394 48.7384591),POINT (1.2355952 48.5868825),22129,1358,26181,5166
78691334,197278699,POINT (1.333307 48.705077),POINT (1.2355952 48.5868825),17752,1107,19092,4036
78867322,197278699,POINT (1.3750785 48.7210831),POINT (1.2355952 48.5868825),20143,1220,22132,4664
560575760,197278699,POINT (1.4349048 48.8507847),POINT (1.2355952 48.5868825),37660,2249,44486,9002
88588548,197278699,POINT (1.3501338 48.7386408),POINT (1.2355952 48.5868825),22448,1424,26499,5225
458296232,197278699,POINT (1.4188566 48.7488812),POINT (1.2355952 48.5868825),25260,1629,27303,5584
691319767,197278699,POINT (1.3320168 48.7294692),POINT (1.2355952 48.5868825),21865,1353,24277,4773
559475456,628015504,POINT (1.3756893 48.7210523),POINT (1.3327037 48.7263435),5869,468,4217,1092
559277088,628015504,POINT (1.3756893 48.7210523),POINT (1.3327037 48.7263435),5869,468,4217,1092
87852633,628015504,POINT (1.4987735 48.691944),POINT (1.3327037 48.7263435),18131,1300,18435,3767
243033408,628015504,POINT (1.332848 48.726393),POINT (1.3327037 48.7263435),11,1,2,0
817127257,628015504,POINT (1.3833051 48.7249427),POINT (1.3327037 48.7263435),4906,602,5371,1336
480337694,628015504,POINT (1.3390499 48.7297346),POINT (1.3327037 48.7263435),758,128,779,228
87274454,628015504,POINT (1.465217 48.6745197),POINT (1.3327037 48.7263435),18628,1142,16543,3443
541258495,628015504,POINT (1.2034312 48.771986),POINT (1.3327037 48.7263435),14368,1081,14110,2951
522099746,628015504,POINT (1.3745039 48.7290588),POINT (1.3327037 48.7263435),4040,488,5301,1156
192451998,628015504,POINT (1.3327037 48.7263435),POINT (1.3327037 48.7263435),0,0,0,0
552306887,628015504,POINT (1.3748625 48.7296135),POINT (1.3327037 48.7263435),3978,479,5292,1165
803656603,628015504,POINT (1.3819999 48.7236),POINT (1.3327037 48.7263435),5029,603,4944,1277
446362468,628015504,POINT (1.436412 48.7251381),POINT (1.3327037 48.7263435),11401,962,11440,2409
213156949,628015504,POINT (1.3400246 48.7286767),POINT (1.3327037 48.7263435),697,130,718,245
867813356,628015504,POINT (1.2796346 48.6692689),POINT (1.3327037 48.7263435),8139,457,8272,1492
658302934,628015504,POINT (1.3825654 48.7399113),POINT (1.3327037 48.7263435),4826,574,5722,1297
78899980,628015504,POINT (1.3760534 48.7188515),POINT (1.3327037 48.7263435),5439,420,4312,1160
197274024,628015504,POINT (1.3616833 48.7136486),POINT (1.3327037 48.7263435),4024,321,3258,751
466678534,628015504,POINT (1.421348 48.7471879),POINT (1.3327037 48.7263435),8474,694,9253,1989
658187452,628015504,POINT (1.3386537 48.7258805),POINT (1.3327037 48.7263435),610,102,895,192
522610892,628015504,POINT (1.3680115 48.7386889),POINT (1.3327037 48.7263435),3229,451,4543,991
530138806,628015504,POINT (1.3463394 48.7384591),POINT (1.3327037 48.7263435),2237,262,3639,739
78691334,628015504,POINT (1.333307 48.705077),POINT (1.3327037 48.7263435),4480,325,3152,836
78867322,628015504,POINT (1.3750785 48.7210831),POINT (1.3327037 48.7263435),5837,493,4185,1118
560575760,628015504,POINT (1.4349048 48.8507847),POINT (1.3327037 48.7263435),19604,1296,22975,4813
88588548,628015504,POINT (1.3501338 48.7386408),POINT (1.3327037 48.7263435),2555,328,3957,798
458296232,628015504,POINT (1.4188566 48.7488812),POINT (1.3327037 48.7263435),8595,703,9374,1966
691319767,628015504,POINT (1.3320168 48.7294692),POINT (1.3327037 48.7263435),961,134,625,245
197278699,628015504,POINT (1.2355952 48.5868825),POINT (1.3327037 48.7263435),20299,1196,22782,4110
559475456,79591205,POINT (1.3756893 48.7210523),POINT (1.3691916 48.7393644),2754,390,2710,556
559277088,79591205,POINT (1.3756893 48.7210523),POINT (1.3691916 48.7393644),2754,390,2710,556
87852633,79591205,POINT (1.4987735 48.691944),POINT (1.3691916 48.7393644),14735,1165,14585,2805
243033408,79591205,POINT (1.332848 48.726393),POINT (1.3691916 48.7393644),4244,541,4023,792
817127257,79591205,POINT (1.3833051 48.7249427),POINT (1.3691916 48.7393644),2325,341,2710,530
480337694,79591205,POINT (1.3390499 48.7297346),POINT (1.3691916 48.7393644),3872,579,3617,699
87274454,79591205,POINT (1.465217 48.6745197),POINT (1.3691916 48.7393644),12303,1004,12828,2633
541258495,79591205,POINT (1.2034312 48.771986),POINT (1.3691916 48.7393644),15027,1209,16166,3313
522099746,79591205,POINT (1.3745039 48.7290588),POINT (1.3691916 48.7393644),1690,255,2178,453
192451998,79591205,POINT (1.3327037 48.7263435),POINT (1.3691916 48.7393644),4256,542,4021,792
552306887,79591205,POINT (1.3748625 48.7296135),POINT (1.3691916 48.7393644),1628,246,1628,414
803656603,79591205,POINT (1.3819999 48.7236),POINT (1.3691916 48.7393644),2448,341,2444,550
446362468,79591205,POINT (1.436412 48.7251381),POINT (1.3691916 48.7393644),7331,789,6814,1400
213156949,79591205,POINT (1.3400246 48.7286767),POINT (1.3691916 48.7393644),3903,581,3647,699
867813356,79591205,POINT (1.2796346 48.6692689),POINT (1.3691916 48.7393644),12870,954,12235,2300
658302934,79591205,POINT (1.3825654 48.7399113),POINT (1.3691916 48.7393644),1096,141,1096,288
78899980,79591205,POINT (1.3760534 48.7188515),POINT (1.3691916 48.7393644),2960,416,2916,615
197274024,79591205,POINT (1.3616833 48.7136486),POINT (1.3691916 48.7393644),3162,423,3284,591
466678534,79591205,POINT (1.421348 48.7471879),POINT (1.3691916 48.7393644),4922,449,4627,980
658187452,79591205,POINT (1.3386537 48.7258805),POINT (1.3691916 48.7393644),4610,623,4283,785
522610892,79591205,POINT (1.3680115 48.7386889),POINT (1.3691916 48.7393644),697,170,130,77
530138806,79591205,POINT (1.3463394 48.7384591),POINT (1.3691916 48.7393644),3703,520,2935,604
78691334,79591205,POINT (1.333307 48.705077),POINT (1.3691916 48.7393644),5777,632,5526,1120
78867322,79591205,POINT (1.3750785 48.7210831),POINT (1.3691916 48.7393644),2722,416,2679,582
560575760,79591205,POINT (1.4349048 48.8507847),POINT (1.3691916 48.7393644),15041,938,19595,4140
88588548,79591205,POINT (1.3501338 48.7386408),POINT (1.3691916 48.7393644),2667,458,2408,519
458296232,79591205,POINT (1.4188566 48.7488812),POINT (1.3691916 48.7393644),5042,458,4748,957
691319767,79591205,POINT (1.3320168 48.7294692),POINT (1.3691916 48.7393644),4243,583,4008,756
197278699,79591205,POINT (1.2355952 48.5868825),POINT (1.3691916 48.7393644),24433,1540,24050,4624
628015504,79591205,POINT (1.3327037 48.7263435),POINT (1.3691916 48.7393644),4256,542,4021,792
559475456,78865175,POINT (1.3756893 48.7210523),POINT (1.4998347 48.6631322),14441,1091,13915,2635
559277088,78865175,POINT (1.3756893 48.7210523),POINT (1.4998347 48.6631322),14441,1091,13915,2635
87852633,78865175,POINT (1.4987735 48.691944),POINT (1.4998347 48.6631322),4432,373,4432,826
